Case,C (GPa),dP/dh (N/m),Wp/Wt,hm (um),Pm (N),E* (GPa),sy (GPa)
25,129.8933518269243,209742.18712004388,0.7443017680107441,0.26322550332298267,0.009000007125,109.63,1.102
26,149.21083951895395,193947.54368313454,0.7076588434133602,0.245596252720954,0.009000027700000001,109.63,1.102
27,130.79410883963536,200352.22681946924,0.7316396193157788,0.2623181993235085,0.009000052195,109.63,1.102
28,149.31665283472688,194158.745359808,0.7152169855221784,0.24550925533031367,0.009000030558000001,109.63,1.102
29,147.08688027835476,197807.2548809169,0.7126797730888023,0.24736263116936352,0.008999991935,109.63,1.102
30,139.72726842598044,203164.92165098246,0.7330859154405996,0.25379420788403434,0.009000042944000001,109.63,1.102
31,149.19228016786874,194326.27467041241,0.7040034113538971,0.24561171232021922,0.009000041193999999,109.63,1.102
32,110.12262704686857,201578.71930871866,0.7250341343309674,0.28587978189697644,0.009000019437999999,109.63,1.102
33,145.5082458494759,199971.82959008284,0.7225147678297068,0.24870106101913966,0.009000007707000001,109.63,1.102
34,127.92987034524391,200831.26802744588,0.7285974290233826,0.2652379873083936,0.009000018604000001,109.63,1.102
35,136.15115648073254,200443.17821306342,0.7114159708624145,0.2571052132488946,0.009000012242999999,109.63,1.102
36,143.21568295255767,198788.61198522092,0.7069703384258648,0.25068422434161497,0.009000043061000001,109.63,1.102
37,150.7039650669419,194006.63969616557,0.7167585788531767,0.24437621895720785,0.009000001067,109.63,1.102
38,160.23076999637254,193058.09580303865,0.7091933158756424,0.23700034735046802,0.009000028501,109.63,1.102
39,141.43993714351078,202906.29095332167,0.7287024213071527,0.25225279753911783,0.009000031664,109.63,1.102
40,112.52823098739407,203616.0408241299,0.7196347311793796,0.28280700986343044,0.008999985952000002,109.63,1.102
41,163.32952822009017,196338.70158156913,0.7053865375045228,0.2347411133434346,0.00900001074,109.63,1.102
42,142.95242982349896,204367.14441488197,0.7319214529659929,0.25091466794394546,0.009000023462999999,109.63,1.102
43,125.96820942219372,207875.12830855668,0.7424808901571862,0.2672948420893494,0.008999991781999998,109.63,1.102
44,126.90718160183897,204730.65866145855,0.7423878158647564,0.2663046829913454,0.009000026878999999,109.63,1.102
45,141.00724113142542,202383.73699305597,0.7248147595834121,0.2526395151577418,0.009000030349,109.63,1.102
46,133.29908178724105,196500.30826369798,0.7173298900861471,0.25984159033397386,0.009000041025,109.63,1.102
47,150.03033083104492,196465.6561105823,0.7106063087604377,0.24492440228547427,0.00900001391,109.63,1.102
48,139.40470558320118,200319.9011510636,0.7316001782821316,0.25408796125307614,0.009000064268,109.63,1.102
49,138.0387297025771,195007.15628872858,0.720972866269025,0.2553418215921819,0.009000048683,109.63,1.102
50,140.19369163490512,199609.67742312961,0.7162523176619312,0.2533714723788652,0.009000028864,109.63,1.102
51,148.69959694914988,201814.8827501717,0.7269382641504265,0.24601791581031443,0.009000015581,109.63,1.102
52,159.1724717233565,200136.50354797443,0.7120999954040754,0.23778650476727956,0.008999997042999999,109.63,1.102
53,146.92393114381673,202675.18842725095,0.7288755270568283,0.2475008938007208,0.009000074060999999,109.63,1.102
54,146.0102414343155,199859.11778662307,0.7239606449950895,0.24827335752757615,0.009000021646999999,109.63,1.102
55,148.90607123602868,199295.84785909817,0.7247313273291639,0.24584699469730387,0.008999993851,109.63,1.102
56,152.41090209143604,197445.34490879005,0.7201547223452224,0.2430041986983231,0.009000022365,109.63,1.102
57,139.20322381223988,204923.47180705672,0.7382767047668815,0.25427100983024487,0.009000009936,109.63,1.102
58,147.69723268296605,198197.95853751272,0.7084911963866243,0.24685127239642315,0.009000012208,109.63,1.102
59,122.1801511407426,203439.44754282286,0.7318573106292979,0.2714070898928312,0.009000010889,109.63,1.102
60,134.11021731711338,204491.34781176393,0.7283074717151341,0.25905392358029733,0.0089999939,109.63,1.102
61,139.4888460878071,196041.93135356795,0.7302601352778813,0.25401083898946064,0.009000030465,109.63,1.102
62,132.6887234252098,196933.00666477552,0.7117488735680187,0.2604381638048532,0.009000015664000001,109.63,1.102
63,151.33768151347547,194075.262920996,0.7132908125612445,0.2438643958793082,0.009000028247,109.63,1.102
64,139.49508476685693,204876.8804930637,0.7226525058129237,0.25400499003990323,0.009000018504,109.63,1.102
65,150.0798269723532,199769.96133687676,0.7154118824322147,0.2448842687715617,0.009000032852,109.63,1.102
66,133.5132858001564,200408.1196578271,0.7236028285803514,0.2596323327248479,0.008999990166,109.63,1.102
67,138.87931887536385,196550.69210953955,0.7173234355219146,0.2545673596154364,0.009000010456,109.63,1.102
68,147.47155448951418,194865.54801214312,0.7152885129302485,0.24703997587625828,0.009000004584,109.63,1.102
69,134.65433694914424,197506.64892615852,0.7316048821410172,0.25853069647709165,0.009000042869,109.63,1.102
70,145.72533751723304,198379.96551813057,0.708990527062142,0.2485156309284762,0.008999999587,109.63,1.102
71,154.66989760942386,201638.9901728861,0.7190464223610012,0.2412231956147428,0.00900002946,109.63,1.102
72,135.53896981591393,197140.23437374888,0.7226032555250287,0.2576851374244367,0.009000008531,109.63,1.102
73,143.7405750745084,200636.99994628207,0.7251119567233354,0.2502260459602978,0.009000039275,109.63,1.102
74,137.2339970774614,196751.23049269905,0.722950849006745,0.25608835426838367,0.008999976411,109.63,1.102
75,159.16943225658738,200530.2449610057,0.7161557957588208,0.23778908856268954,0.009000020769999999,109.63,1.102
76,138.70804525916313,201891.89402735868,0.7241398501430523,0.2547245313727702,0.009000014214,109.63,1.102
77,155.8346765954436,193993.15102053538,0.7106330453485981,0.24031991772145034,0.009000023373,109.63,1.102
78,149.76002718372942,199155.98948775706,0.7200193081921841,0.24514514442677135,0.008999999835000001,109.63,1.102
79,156.0422845729216,202759.24396654687,0.7188478497049516,0.2401602337211437,0.009000041151,109.63,1.102
80,123.62102413327213,211212.72081174556,0.752763377464585,0.2698207743243464,0.009000012356999999,109.63,1.102
81,128.37871709787538,209998.52521449837,0.7447671116014032,0.2647737479425557,0.009000007627000001,109.63,1.102
82,151.62801151620164,194101.29313941434,0.7028553990606655,0.2436307647189406,0.009000024597,109.63,1.102
83,136.72083667815016,197969.84247225933,0.713470588204544,0.2565688259705273,0.008999999416,109.63,1.102
84,132.00764370291787,197782.41940763546,0.7268328698689022,0.2611093815380526,0.009000031537999999,109.63,1.102
85,141.97453739218963,205215.9361544894,0.723072776208751,0.25177733667315066,0.00900002535,109.63,1.102
86,143.89337948986582,197491.06313710034,0.7155932219510598,0.25009294692769446,0.009000024685,109.63,1.102
87,138.370705211643,199603.46006054827,0.7335318332334593,0.2550347763209587,0.009000009405999999,109.63,1.102
88,141.31341898235783,204968.55477587166,0.7356707946967406,0.25236500198959505,0.008999982344,109.63,1.102
89,140.44896588395704,198571.527139951,0.724546678536453,0.25314082241558555,0.009000008494,109.63,1.102
90,129.65049942924924,201157.95213261532,0.7245251505360168,0.2634723126985797,0.009000034231,109.63,1.102
91,143.14051396051065,198959.1000435569,0.7298663431613168,0.2507492634267936,0.008999987457,109.63,1.102
92,136.5465740236796,202765.75703783805,0.733495139485185,0.2567324769046938,0.008999998347999999,109.63,1.102
93,148.39783753078052,193917.67558521254,0.714325285429626,0.24626823740435003,0.009000038692,109.63,1.102
94,138.07189253925392,197716.99553594468,0.7125420414578104,0.25531074607014786,0.009000019847,109.63,1.102
95,146.65505346983053,196487.60981191025,0.7128537088950447,0.24772701947152534,0.009000026486,109.63,1.102
96,134.15115042218432,201051.90293128593,0.7184286093734401,0.2590145711287222,0.009000005902000001,109.63,1.102
97,138.13800984525022,201877.03639814781,0.7177218292691894,0.25524914395012915,0.008999984952,109.63,1.102
98,146.89884819202223,198768.09146481912,0.7234207979156734,0.24752120624168117,0.009000014645999999,109.63,1.102
99,142.32677193783036,192361.1438362119,0.7188709789598647,0.2514656575836577,0.009000030142,109.63,1.102
100,144.45135366816604,194676.10545067376,0.7153857327899182,0.24960882853939492,0.008999979084000001,109.63,1.102
101,140.46934417258333,197172.29776768317,0.7204122458012515,0.25312287080460516,0.00900003772,109.63,1.102
102,141.66375820283776,195546.4873849082,0.7167728111035315,0.25205328567173424,0.009000020222,109.63,1.102
103,149.2161006457237,195724.88091815572,0.7095768034909475,0.24559191377559494,0.009000027023,109.63,1.102
104,140.67347067531853,205122.54457749816,0.7251961896640905,0.25293889471363634,0.009000019188,109.63,1.102
105,169.6832098280695,194156.7324370944,0.7050793166792229,0.23030429466898303,0.009000009012,109.63,1.102
106,142.02767526485184,198225.83032294977,0.7193058657350468,0.2517306031048022,0.009000051843,109.63,1.102
107,134.83767641827382,197141.41269523697,0.7129119889933354,0.2583546340191559,0.009000026153000001,109.63,1.102
108,149.94399815124294,194299.17127446705,0.7150418084991048,0.24499540942642614,0.009000051211,109.63,1.102
109,138.4076010059467,195251.6982537304,0.7049716555731211,0.25500121381161506,0.009000039936,109.63,1.102
110,129.34295803778278,201015.5958094436,0.7296522576425813,0.26378497608816237,0.009000008137999999,109.63,1.102
111,134.85234568598415,202292.17494979745,0.7188526429541542,0.25834047652710734,0.009000018824999999,109.63,1.102
112,140.51064591448423,196474.3834319059,0.7234186608394094,0.2530858712950211,0.009000052281,109.63,1.102
113,153.03286695509317,196052.08444972048,0.7037670884573659,0.24250897961246834,0.00899995552,109.63,1.102
114,135.65415947528987,196368.64179579134,0.70877977526323,0.25757609382819724,0.009000035456,109.63,1.102
115,141.6642890273769,203441.22138774194,0.7346795489038774,0.25205281002523733,0.009000019978,109.63,1.102
116,145.36646005061908,195488.3182001337,0.7320525887499745,0.24882279617651043,0.009000042227,109.63,1.102
117,136.82287848723664,203290.7635907031,0.731139804900179,0.2564733516359484,0.009000014672,109.63,1.102
118,142.49356531948976,195354.58365537805,0.7064805704239205,0.2513181265385193,0.009000007684,109.63,1.102
119,152.00264520395376,204540.45699920726,0.7284406545898733,0.24333034383895574,0.009000024369000001,109.63,1.102
120,133.92288567689567,200653.25528069754,0.7291802693946022,0.2592352474852094,0.009000008107,109.63,1.102
121,136.84950249909159,199962.32732469623,0.7289802496084105,0.2564484806620666,0.009000020191,109.63,1.102
122,149.17645963779623,194858.31569763285,0.7123087813362102,0.245624643537803,0.00900003443,109.63,1.102
123,139.14908763864767,200090.4178862341,0.719912674307534,0.25432083892265156,0.009000036239,109.63,1.102
124,148.87122632692677,199203.5166953428,0.7142956407713126,0.24587612385754926,0.009000020152999999,109.63,1.102
125,133.436651496956,204849.25052278343,0.7229570589368537,0.2597072466728702,0.009000015784999999,109.63,1.102
126,140.030461294733,198045.8695683325,0.7256455418730664,0.2535189999954634,0.009000021475,109.63,1.102
127,140.3187497202291,199956.71859840967,0.7226304141904787,0.2532586122207585,0.009000034035999999,109.63,1.102
128,149.2373417727611,194534.62908588743,0.704444982722937,0.24557436170615585,0.009000021617,109.63,1.102
129,138.6714747848422,195476.21773160854,0.7280939763137879,0.2547584705284684,0.009000039181,109.63,1.102
130,145.81221722279267,198100.13675850583,0.7222485320361018,0.24844164146413578,0.009000003822,109.63,1.102
131,146.4343094310265,205599.55771285587,0.7170023917735219,0.24791374671071456,0.009000032158,109.63,1.102
132,136.69735164202856,197879.63020836108,0.715546396522137,0.2565914073656008,0.009000037485000001,109.63,1.102
133,138.62751889280057,201982.11426606672,0.7152369806563764,0.25479880600364035,0.009000035605,109.63,1.102
134,144.05958021585587,196165.7169033819,0.7186563358400933,0.24994831386660574,0.009000001207,109.63,1.102
135,134.90421553676197,202289.98439960153,0.7226365204029184,0.25829033025008785,0.008999985629999999,109.63,1.102
136,136.88712876140667,204593.5418402377,0.7303325742104495,0.25641318515984723,0.009000016821999999,109.63,1.102
137,102.10397333985193,202232.2810229553,0.7502115673932245,0.29689333542311924,0.009000021365000001,109.63,1.102
138,148.83107790473008,199316.6800575206,0.7307516376113725,0.24590915884443118,0.009000010905,109.63,1.102
139,124.71783801121327,211559.319498726,0.7447042603825893,0.26863217230172687,0.009000043775000001,109.63,1.102
140,120.7454735377498,197035.71221130426,0.7128465384974384,0.27301502960851903,0.009000030281999999,109.63,1.102
141,140.9903777579137,196845.34255290363,0.7093927566572673,0.2526539895522631,0.008999985193,109.63,1.102
142,148.9628376056759,199808.01499298483,0.7229425153842902,0.24580009314691137,0.008999989917,109.63,1.102
143,131.86447688053207,205811.46144665102,0.7427099204007692,0.2612511898902273,0.009000038568,109.63,1.102
